generations , best_fitness , time_elapsed
1 , 0.0,0.067
2 , 2.2580484022830967E-16,0.07
3 , 4.3618187300524355E-18,0.071
4 , 9.478065247631766E-16,0.072
5 , 4.1052012344566394E-14,0.073
6 , 7.691152269864336E-20,0.074
7 , 9.391752605734742E-19,0.075
8 , 3.9753144587630164E-13,0.076
9 , 4.649039919968497E-13,0.077
10 , 1.8719080738762756E-14,0.078
11 , 1.6318953949649845E-13,0.079
12 , 5.130961597847743E-14,0.08
13 , 5.956664491278369E-12,0.082
14 , 1.384273753432048E-20,0.083
15 , 1.4634383226530124E-16,0.084
16 , 1.870687371885969E-12,0.085
17 , 5.372918665519965E-16,0.086
18 , 8.934188057908887E-17,0.087
19 , 5.228216877198981E-9,0.088
20 , 4.4530087010840594E-24,0.089
21 , 3.947007269223395E-9,0.09
22 , 2.1750327162592217E-10,0.091
23 , 2.4763879592285356E-17,0.092
24 , 2.7989914514777234E-7,0.093
25 , 3.9713696806484263E-16,0.094
26 , 8.090061360175335E-17,0.095
27 , 8.46963094603588E-16,0.097
28 , 3.971870317272864E-14,0.098
29 , 9.746287866678674E-11,0.099
30 , 1.4729570359392202E-11,0.101
31 , 8.448711060828918E-12,0.102
32 , 1.7219822749683377E-15,0.103
33 , 1.4869542481843156E-14,0.104
34 , 5.162281042809082E-12,0.105
35 , 5.902628711824005E-18,0.105
36 , 2.2841593266936948E-15,0.106
37 , 4.664996267107152E-14,0.107
38 , 1.9939229964059884E-10,0.108
39 , 1.0447319485847853E-12,0.109
40 , 3.6294850221306666E-21,0.11
41 , 5.160625490122898E-19,0.111
42 , 1.6352001612710728E-18,0.112
43 , 1.5477211110125208E-5,0.113
44 , 1.0871668672390408E-26,0.114
45 , 7.23612894020761E-25,0.114
46 , 2.0878511405980092E-17,0.115
47 , 1.0281687625953524E-10,0.116
48 , 1.3976195312952008E-14,0.117
49 , 5.669366975831505E-9,0.118
50 , 3.111301875819688E-17,0.118
51 , 2.1230675362244436E-11,0.119
52 , 1.5705640296797095E-27,0.12
53 , 5.598179361867111E-20,0.121
54 , 1.0715191993969997E-16,0.122
55 , 2.939662011071255E-8,0.123
56 , 4.56793976096306E-15,0.123
57 , 2.5297557429405117E-14,0.124
58 , 5.768854979258609E-23,0.125
